raw_smiles,dataset,max_tanimoto_to_corpus_full,n_corpus_identical,n_corpus_neardup_0p95
[H]C(=O)[C@]1([H])N([H])C(=O)C1([H])[H],QM7,0.6400,0,0
[H]OC([H])([H])[C@]1([H])N([H])C(=O)C1([H])[H],QM7,1.0000,2,0
[H]C(=O)[C@]1([H])C(=O)N([H])C1([H])[H],QM7,0.5600,0,0
[H]OC([H])([H])[C@]1([H])C(=O)N([H])C1([H])[H],QM7,0.6000,0,0
[H]C(=O)N1C(=O)C([H])([H])C1([H])[H],QM7,0.5909,0,0
[H]c1nsc([H])c1[H],QM7,0.9286,0,0
[H]c1nsc(C([H])([H])[H])c1[H],QM7,0.9412,0,0
[H]c1snc(C([H])([H])[H])c1[H],QM7,0.8421,0,0
[H]c1nsc([H])c1C([H])([H])[H],QM7,0.4545,0,0
[H]c1c(C([H])([H])[H])nsc1C([H])([H])[H],QM7,0.5455,0,0
[H]c1c(N([H])[H])nsc1C([H])([H])[H],QM7,0.5000,0,0
[H]Oc1snc(C([H])([H])[H])c1[H],QM7,0.4643,0,0
[H]c1nsc(C([H])([H])[H])c1C([H])([H])[H],QM7,1.0000,1,0
[H]Oc1snc([H])c1C([H])([H])[H],QM7,0.5455,0,0
[H]c1snc(C([H])([H])[H])c1C([H])([H])[H],QM7,1.0000,1,0
[H]c1snc(N([H])[H])c1C([H])([H])[H],QM7,1.0000,1,0
[H]c1snc(C([H])([H])[H])c1N([H])[H],QM7,0.5455,0,0
[H]Oc1c(C([H])([H])[H])nsc1[H],QM7,0.5455,0,0
[H]c1nsc(C([H])([H])[H])c1N([H])[H],QM7,0.5455,0,0
[H]Oc1c([H])nsc1C([H])([H])[H],QM7,0.5652,0,0
[H]C([H])=C([H])c1snc([H])c1[H],QM7,0.5385,0,0
[H]C#Cc1snc([H])c1[H],QM7,0.4118,0,0
[H]c1nsc(C([H])([H])C([H])([H])[H])c1[H],QM7,0.5600,0,0
[H]C([H])=C([H])c1nsc([H])c1[H],QM7,0.5385,0,0
[H]C#Cc1nsc([H])c1[H],QM7,1.0000,1,0
[H]c1snc(C([H])([H])C([H])([H])[H])c1[H],QM7,0.5600,0,0
[H]C([H])=C([H])c1c([H])nsc1[H],QM7,0.4516,0,0
[H]C#Cc1c([H])nsc1[H],QM7,1.0000,1,0
[H]c1nsc([H])c1C([H])([H])C([H])([H])[H],QM7,0.5769,0,0
[H]c1snc(N([H])C([H])([H])[H])c1[H],QM7,0.5357,0,0
[H]c1nsc([H])c1N([H])C([H])([H])[H],QM7,0.5833,0,0
[H]c1nsc(OC([H])([H])[H])c1[H],QM7,0.5000,0,0
[H]c1snc(OC([H])([H])[H])c1[H],QM7,0.5833,0,0
[H]c1nsc([H])c1OC([H])([H])[H],QM7,0.5769,0,0
[H]c1nsc(C#N)c1[H],QM7,0.4286,0,0
[H]c1nsc(C([H])([H])N([H])[H])c1[H],QM7,0.6154,0,0
[H]c1snc(C#N)c1[H],QM7,0.6087,0,0
[H]c1snc(C([H])([H])N([H])[H])c1[H],QM7,0.5926,0,0
[H]c1nsc([H])c1C#N,QM7,0.5833,0,0
[H]c1nsc([H])c1C([H])([H])N([H])[H],QM7,0.9500,0,1
[H]C(=O)c1snc([H])c1[H],QM7,0.5385,0,0
[H]OC([H])([H])c1snc([H])c1[H],QM7,0.5600,0,0
[H]C(=O)c1nsc([H])c1[H],QM7,0.5385,0,0
[H]OC([H])([H])c1nsc([H])c1[H],QM7,0.5600,0,0
[H]C(=O)c1c([H])nsc1[H],QM7,0.5000,0,0
[H]OC([H])([H])c1c([H])nsc1[H],QM7,0.5600,0,0
[H]c1noc([H])c1[H],QM7,0.9286,0,0
[H]c1noc(C([H])([H])[H])c1[H],QM7,0.9412,0,0
[H]c1onc(C([H])([H])[H])c1[H],QM7,0.8889,0,0
[H]c1noc([H])c1C([H])([H])[H],QM7,0.9412,0,0
[H]c1c(C([H])([H])[H])noc1C([H])([H])[H],QM7,0.9412,0,0
[H]c1c(N([H])[H])noc1C([H])([H])[H],QM7,0.6923,0,0
[H]Oc1onc(C([H])([H])[H])c1[H],QM7,0.5217,0,0
[H]c1noc(C([H])([H])[H])c1C([H])([H])[H],QM7,0.6957,0,0
[H]Oc1onc([H])c1C([H])([H])[H],QM7,0.5000,0,0
[H]c1onc(C([H])([H])[H])c1C([H])([H])[H],QM7,0.5926,0,0
[H]c1onc(N([H])[H])c1C([H])([H])[H],QM7,0.5000,0,0
[H]c1onc(C([H])([H])[H])c1N([H])[H],QM7,0.5000,0,0
[H]Oc1c(C([H])([H])[H])noc1[H],QM7,0.5000,0,0
[H]c1noc(C([H])([H])[H])c1N([H])[H],QM7,0.4839,0,0
[H]Oc1c([H])noc1C([H])([H])[H],QM7,0.5385,0,0
[H]c1noc(C([H])([H])C([H])([H])[H])c1[H],QM7,0.5833,0,0
[H]C([H])=C([H])c1onc([H])c1[H],QM7,0.5357,0,0
[H]C#Cc1onc([H])c1[H],QM7,0.4000,0,0
[H]c1onc(C([H])([H])C([H])([H])[H])c1[H],QM7,0.5926,0,0
[H]C([H])=C([H])c1noc([H])c1[H],QM7,0.5385,0,0
[H]C#Cc1noc([H])c1[H],QM7,0.5000,0,0
[H]c1noc([H])c1C([H])([H])C([H])([H])[H],QM7,0.5926,0,0
[H]C([H])=C([H])c1c([H])noc1[H],QM7,0.6364,0,0
[H]C#Cc1c([H])noc1[H],QM7,0.4516,0,0
[H]c1onc(N([H])C([H])([H])[H])c1[H],QM7,0.5357,0,0
[H]c1noc([H])c1N([H])C([H])([H])[H],QM7,0.5769,0,0
[H]c1noc(OC([H])([H])[H])c1[H],QM7,0.5385,0,0
[H]c1onc(OC([H])([H])[H])c1[H],QM7,0.5862,0,0
[H]c1noc([H])c1OC([H])([H])[H],QM7,0.5667,0,0
[H]c1noc(C([H])([H])N([H])[H])c1[H],QM7,0.5833,0,0
[H]c1noc(C#N)c1[H],QM7,0.4667,0,0
[H]c1onc(C([H])([H])N([H])[H])c1[H],QM7,0.6000,0,0
[H]c1onc(C#N)c1[H],QM7,0.5000,0,0
[H]c1noc([H])c1C([H])([H])N([H])[H],QM7,1.0000,1,0
[H]c1noc([H])c1C#N,QM7,0.4643,0,0
[H]OC([H])([H])c1onc([H])c1[H],QM7,0.6154,0,0
[H]C(=O)c1onc([H])c1[H],QM7,0.7917,0,0
[H]OC([H])([H])c1noc([H])c1[H],QM7,0.5517,0,0
[H]C(=O)c1noc([H])c1[H],QM7,0.5385,0,0
[H]OC([H])([H])c1c([H])noc1[H],QM7,0.6154,0,0
[H]C(=O)c1c([H])noc1[H],QM7,0.9048,0,0
[H]C1=NOC([H])([H])C1([H])[H],QM7,0.8750,0,0
[H]C1=NO[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.5417,0,0
[H]C1=NOC([H])([H])[C@@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]C([H])([H])C1=NOC([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1=NOC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],QM7,0.5000,0,0
[H]C([H])([H])C1=NO[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.6429,0,0
[H]C1=NOC([H])([H])C1(C([H])([H])[H])C([H])([H])[H],QM7,0.4815,0,0
[H]C([H])([H])C1=NOC([H])([H])[C@@]1([H])C([H])([H])[H],QM7,0.4483,0,0
[H]C1=NOC([H])([H])[C@@]1(N([H])[H])C([H])([H])[H],QM7,0.4483,0,0
[H]N([H])[C@@]1([H])C(C([H])([H])[H])=NOC1([H])[H],QM7,0.5417,0,0
[H]O[C@@]1([H])C(C([H])([H])[H])=NOC1([H])[H],QM7,0.3939,0,0
[H]O[C@]1(C([H])([H])[H])C([H])=NOC1([H])[H],QM7,0.5556,0,0
[H]C1=NO[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],QM7,0.5217,0,0
[H]C1=NO[C@]([H])(C([H])([H])[H])[C@@]1([H])N([H])[H],QM7,0.4615,0,0
[H]O[C@@]1([H])C([H])=NO[C@]1([H])C([H])([H])[H],QM7,0.4800,0,0
[H]C1=NO[C@@]([H])(C([H])=C([H])[H])C1([H])[H],QM7,0.6000,0,0
[H]C#C[C@]1([H])ON=C([H])C1([H])[H],QM7,0.4231,0,0
[H]C1=NO[C@@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H],QM7,0.6000,0,0
[H]C1=NOC([H])([H])[C@@]1([H])C([H])=C([H])[H],QM7,0.4583,0,0
[H]C#C[C@@]1([H])C([H])=NOC1([H])[H],QM7,0.4231,0,0
[H]C1=NOC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H],QM7,0.4839,0,0
[H]C([H])=C([H])C1=NOC([H])([H])C1([H])[H],QM7,0.4231,0,0
[H]C#CC1=NOC([H])([H])C1([H])[H],QM7,0.4000,0,0
[H]C([H])([H])C([H])([H])C1=NOC([H])([H])C1([H])[H],QM7,0.5833,0,0
[H]C1=NOC([H])([H])[C@@]1([H])N([H])C([H])([H])[H],QM7,0.4800,0,0
[H]C1=NO[C@@]([H])(OC([H])([H])[H])C1([H])[H],QM7,0.4516,0,0
[H]C1=NOC([H])([H])[C@@]1([H])OC([H])([H])[H],QM7,0.4800,0,0
[H]C([H])([H])OC1=NOC([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1=NO[C@@]([H])(C#N)C1([H])[H],QM7,0.4231,0,0
[H]C1=NO[C@@]([H])(C([H])([H])N([H])[H])C1([H])[H],QM7,0.6000,0,0
[H]C1=NOC([H])([H])[C@@]1([H])C#N,QM7,0.4231,0,0
[H]C1=NOC([H])([H])[C@@]1([H])C([H])([H])N([H])[H],QM7,0.4839,0,0
[H]C1([H])ON=C(C#N)C1([H])[H],QM7,0.4167,0,0
[H]N([H])C([H])([H])C1=NOC([H])([H])C1([H])[H],QM7,0.7391,0,0
[H]C(=O)[C@]1([H])ON=C([H])C1([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])[C@]1([H])ON=C([H])C1([H])[H],QM7,0.6000,0,0
[H]C(=O)[C@@]1([H])C([H])=NOC1([H])[H],QM7,0.4231,0,0
[H]OC([H])([H])[C@@]1([H])C([H])=NOC1([H])[H],QM7,0.4839,0,0
[H]C(=O)C1=NOC([H])([H])C1([H])[H],QM7,0.4000,0,0
[H]OC([H])([H])C1=NOC([H])([H])C1([H])[H],QM7,0.6400,0,0
[H]C1=NN([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.5000,0,0
[H]C1=NN([H])C([H])([H])[C@@]1([H])C([H])([H])[H],QM7,0.5417,0,0
[H]N1N=C(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1=NN(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.9412,0,0
[H]C1=NN(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.7083,0,0
[H]C([H])([H])C1=NN(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.5217,0,0
[H]C1=NN([H])[C@@]([H])(C#N)C1([H])[H],QM7,0.4828,0,0
[H]C1=NN([H])C([H])([H])[C@@]1([H])C#N,QM7,0.4286,0,0
[H]N1N=C(C#N)C([H])([H])C1([H])[H],QM7,0.4000,0,0
[H]O[C@@]1([H])C(C([H])([H])[H])=NN([H])C1([H])[H],QM7,0.4483,0,0
[H]O[C@@]1([H])C([H])=NN([H])[C@]1([H])C([H])([H])[H],QM7,0.4615,0,0
[H]O[C@]1(C([H])([H])[H])C([H])=NN([H])C1([H])[H],QM7,0.5652,0,0
[H]O[C@@]1([H])C([H])=NN(C([H])([H])[H])C1([H])[H],QM7,0.5200,0,0
[H]C1=NN([H])C([H])([H])[C@@]1([H])OC([H])([H])[H],QM7,1.0000,1,0
[H]N1N=C(OC([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.5185,0,0
[H]C(=O)[C@]1([H])N([H])N=C([H])C1([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])[C@]1([H])N([H])N=C([H])C1([H])[H],QM7,0.5357,0,0
[H]C(=O)[C@@]1([H])C([H])=NN([H])C1([H])[H],QM7,0.4800,0,0
[H]OC([H])([H])[C@@]1([H])C([H])=NN([H])C1([H])[H],QM7,0.6000,0,0
[H]C(=O)C1=NN([H])C([H])([H])C1([H])[H],QM7,0.4516,0,0
[H]OC([H])([H])C1=NN([H])C([H])([H])C1([H])[H],QM7,0.4375,0,0
[H]C1=NN([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],QM7,0.4400,0,0
[H]N1N=C(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.6667,0,0
[H]C(=O)N1N=C([H])C([H])([H])C1([H])[H],QM7,0.5000,0,0
[H]C1=NN(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.4815,0,0
[H]C1=NN([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],QM7,1.0000,1,0
[H]C1=NN(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[H],QM7,0.5417,0,0
[H]N1N=C(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.4615,0,0
[H]C1=NN([H])[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],QM7,0.6400,0,0
[H]C1=NN([H])[C@@]([H])(C([H])=C([H])[H])C1([H])[H],QM7,1.0000,1,0
[H]C#C[C@]1([H])N([H])N=C([H])C1([H])[H],QM7,0.4286,0,0
[H]C1=NN([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H],QM7,0.5357,0,0
[H]C1=NN([H])C([H])([H])[C@@]1([H])C([H])=C([H])[H],QM7,0.4800,0,0
[H]C#C[C@@]1([H])C([H])=NN([H])C1([H])[H],QM7,0.4231,0,0
[H]C1=NN([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H],QM7,0.6000,0,0
[H]C([H])=C([H])C1=NN([H])C([H])([H])C1([H])[H],QM7,0.4516,0,0
[H]C#CC1=NN([H])C([H])([H])C1([H])[H],QM7,0.4000,0,0
[H]N1N=C(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],QM7,0.5429,0,0
[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1([H])OC([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,1.0000,1,0
[H]O[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]N([H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])C([H])([H])C1([H])[H],QM7,0.8333,0,0
[H]C([H])([H])[C@]1([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])OC([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,1.0000,2,0
[H]O[C@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,1.0000,1,0
[H]C([H])([H])[C@@]1([H])C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.9091,0,0
[H]O[C@@]1([H])C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,3,0
[H]C([H])([H])[C@@]1([H])OC([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.5625,0,0
[H]O[C@@]1([H])C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[H],QM7,0.8500,0,0
[H]O[C@@]1(C([H])([H])[H])C([H])([H])OC([H])([H])C1([H])[H],QM7,0.9444,0,0
[H]C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],QM7,0.9474,0,0
[H]C([H])=C([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],QM7,0.8500,0,0
[H]C#C[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],QM7,0.7368,0,0
[H]C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,0.7000,0,0
[H]C([H])=C([H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,0.5455,0,0
[H]C#C[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C([H])([H])O[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],QM7,0.9474,0,0
[H]C([H])([H])O[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C(=O)[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]OC([H])([H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,0.8182,0,0
[H]C(=O)[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,0.7826,0,0
[H]N([H])[C@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.5652,0,0
[H]N([H])[C@@]1([H])C([H])([H])OC([H])([H])[C@]1([H])C([H])([H])[H],QM7,1.0000,1,0
[H]N([H])[C@@]1(C([H])([H])[H])C([H])([H])OC([H])([H])C1([H])[H],QM7,0.6818,0,0
[H]N([H])[C@@]1([H])C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[H],QM7,0.9444,0,0
[H]N(C([H])([H])[H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,0.9474,0,0
[H]N([H])[C@@]1([H])C([H])([H])OC([H])([H])[C@]1([H])N([H])[H],QM7,1.0000,1,0
[H]O[C@@]1([H])C([H])([H])OC([H])([H])[C@]1([H])N([H])[H],QM7,0.5909,0,0
[H]N([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C1([H])O[C@@]([H])(C#N)C([H])([H])C1([H])[H],QM7,0.5385,0,0
[H]N([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],QM7,0.9474,0,0
[H]C1([H])OC([H])([H])[C@@]([H])(C#N)C1([H])[H],QM7,1.0000,1,0
[H]c1c(C([H])([H])[H])nn([H])c1[H],QM7,0.5455,0,0
[H]c1nn([H])c([H])c1C([H])([H])[H],QM7,1.0000,1,0
[H]c1nn(C([H])([H])[H])c([H])c1[H],QM7,0.9375,0,0
[H]c1nn(C([H])([H])C([H])([H])[H])c([H])c1[H],QM7,0.9444,0,0
[H]C([H])=C([H])n1nc([H])c([H])c1[H],QM7,0.5200,0,0
[H]c1c(C#N)nn([H])c1[H],QM7,0.4348,0,0
[H]c1nn([H])c([H])c1C#N,QM7,0.8261,0,0
[H]On1nc([H])c([H])c1C([H])([H])[H],QM7,1.0000,1,0
[H]On1nc(C([H])([H])[H])c([H])c1[H],QM7,0.5217,0,0
[H]On1nc([H])c(C([H])([H])[H])c1[H],QM7,1.0000,1,0
[H]Oc1c([H])nn([H])c1C([H])([H])[H],QM7,0.5455,0,0
[H]Oc1c([H])nn(C([H])([H])[H])c1[H],QM7,0.5667,0,0
[H]Oc1c([H])c([H])nn1C([H])([H])[H],QM7,0.4815,0,0
[H]c1c(OC([H])([H])[H])nn([H])c1[H],QM7,0.3929,0,0
[H]c1nn([H])c([H])c1OC([H])([H])[H],QM7,1.0000,1,0
[H]c1nn(OC([H])([H])[H])c([H])c1[H],QM7,0.5625,0,0
[H]OC([H])([H])c1c([H])c([H])nn1[H],QM7,0.6667,0,0
[H]OC([H])([H])c1c([H])nn([H])c1[H],QM7,0.6087,0,0
[H]c1c(C([H])([H])[H])nn([H])c1C([H])([H])[H],QM7,1.0000,1,0
[H]C(=O)n1nc([H])c([H])c1[H],QM7,0.5200,0,0
[H]c1c(C([H])([H])[H])nn(C([H])([H])[H])c1[H],QM7,1.0000,1,0
[H]c1nn(C([H])([H])[H])c(C([H])([H])[H])c1[H],QM7,0.6071,0,0
[H]c1c(C([H])([H])[H])c(C([H])([H])[H])nn1[H],QM7,0.4138,0,0
[H]c1nn(C([H])([H])[H])c([H])c1C([H])([H])[H],QM7,0.6800,0,0
[H]C([H])=C([H])c1nn([H])c([H])c1[H],QM7,0.4643,0,0
[H]C#Cc1nn([H])c([H])c1[H],QM7,0.4000,0,0
[H]c1c(C([H])([H])C([H])([H])[H])nn([H])c1[H],QM7,0.3846,0,0
[H]C([H])=C([H])c1c([H])nn([H])c1[H],QM7,0.5429,0,0
[H]C#Cc1c([H])nn([H])c1[H],QM7,0.5000,0,0
[H]c1nn([H])c([H])c1C([H])([H])C([H])([H])[H],QM7,0.6087,0,0
[H]C1=C([H])C([H])([H])N([H])C1([H])[H],QM7,1.0000,1,0
[H]C1=C(C([H])([H])[H])C([H])([H])N([H])C1([H])[H],QM7,0.5769,0,0
[H]C1=C([H])[C@]([H])(C([H])([H])[H])N([H])C1([H])[H],QM7,1.0000,1,0
[H]C1=C([H])C([H])([H])N(C([H])([H])[H])C1([H])[H],QM7,0.9167,0,0
[H]C1=C([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C1([H])[H],QM7,0.6190,0,0
[H]C1=C(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C1([H])[H],QM7,0.5652,0,0
[H][C]([H])[N]N1C([H])([H])C([H])=C([H])C1([H])[H],QM7,0.3333,0,0
[H]C1=C(C#N)C([H])([H])N([H])C1([H])[H],QM7,0.4643,0,0
[H]C1=C(C([H])([H])N([H])[H])C([H])([H])N([H])C1([H])[H],QM7,0.5833,0,0
[H]C1=C([H])[C@]([H])(C#N)N([H])C1([H])[H],QM7,0.6000,0,0
[H]C1=C([H])[C@]([H])(C([H])([H])N([H])[H])N([H])C1([H])[H],QM7,0.9048,0,0
[H][N][C]([H])N1C([H])([H])C([H])=C([H])C1([H])[H],QM7,0.4737,0,0
[H]C1=C(OC([H])([H])[H])C([H])([H])N([H])C1([H])[H],QM7,0.6522,0,0
[H]C1=C([H])[C@]([H])(C([H])([H])[H])N(C([H])([H])[H])C1([H])[H],QM7,0.5000,0,0
[H]C(=O)C1=C([H])C([H])([H])N([H])C1([H])[H],QM7,0.5833,0,0
[H]OC([H])([H])C1=C([H])C([H])([H])N([H])C1([H])[H],QM7,0.5833,0,0
[H]N1C([H])([H])C(C([H])([H])[H])=C(C([H])([H])[H])C1([H])[H],QM7,0.5263,0,0
[H]C(=O)[C@@]1([H])C([H])=C([H])C([H])([H])N1[H],QM7,0.4000,0,0
[H]OC([H])([H])[C@@]1([H])C([H])=C([H])C([H])([H])N1[H],QM7,0.5385,0,0
[H]C(=O)N1C([H])([H])C([H])=C([H])C1([H])[H],QM7,0.4737,0,0
[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])N([H])C1([H])[H],QM7,0.4815,0,0
[H]C1=C(C([H])([H])[H])[C@]([H])(C([H])([H])[H])N([H])C1([H])[H],QM7,0.5833,0,0
[H]C1=C([H])[C@]([H])(C([H])([H])[H])N([H])[C@@]1([H])C([H])([H])[H],QM7,0.5882,0,0
[H]C1=C(C([H])([H])[H])C([H])([H])N([H])[C@@]1([H])C([H])([H])[H],QM7,0.9474,0,0
[H]C([H])=C([H])C1=C([H])C([H])([H])N([H])C1([H])[H],QM7,1.0000,1,0
[H]C#CC1=C([H])C([H])([H])N([H])C1([H])[H],QM7,0.4000,0,0
[H]C1=C(C([H])([H])C([H])([H])[H])C([H])([H])N([H])C1([H])[H],QM7,0.5833,0,0
[H]C([H])=C([H])[C@@]1([H])C([H])=C([H])C([H])([H])N1[H],QM7,0.4516,0,0
[H]C#C[C@@]1([H])C([H])=C([H])C([H])([H])N1[H],QM7,0.4000,0,0
[H]C1=C([H])[C@]([H])(C([H])([H])C([H])([H])[H])N([H])C1([H])[H],QM7,0.6000,0,0
[H]C1([H])C(=O)C([H])([H])C1([H])[H],QM7,1.0000,2,0
[H]C1([H])C(=O)[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.6316,0,0
[H]C([H])([H])C1([H])C([H])([H])C(=O)C1([H])[H],QM7,1.0000,1,0
[H]O[C@]1([H])C(=O)C([H])([H])C1([H])[H],QM7,0.5714,0,0
[H]OC1([H])C([H])([H])C(=O)C1([H])[H],QM7,0.7500,0,0
[H]C([H])([H])C1(C([H])([H])[H])C(=O)C([H])([H])C1([H])[H],QM7,0.9333,0,0
[H]C([H])([H])[C@]1([H])C(=O)[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.7500,0,0
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C(=O)C1([H])[H],QM7,0.7059,0,0
[H]C([H])([H])[C@@]1([H])C([H])([H])C(=O)[C@]1([H])C([H])([H])[H],QM7,0.6500,0,0
[H]O[C@@]1([H])C(=O)C([H])([H])[C@]1([H])C([H])([H])[H],QM7,0.5652,0,0
[H]O[C@]1([H])C(=O)[C@@]([H])(C([H])([H])[H])C1([H])[H],QM7,0.5652,0,0
[H]O[C@@]1([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],QM7,0.6818,0,0
[H]O[C@@]1(C([H])([H])[H])C(=O)C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]OC1(C([H])([H])[H])C([H])([H])C(=O)C1([H])[H],QM7,0.6667,0,0
[H]C([H])=C([H])[C@]1([H])C(=O)C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]C([H])([H])C([H])([H])[C@]1([H])C(=O)C([H])([H])C1([H])[H],QM7,0.7273,0,0
[H]C([H])=C([H])C1([H])C([H])([H])C(=O)C1([H])[H],QM7,0.6667,0,0
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C(=O)C1([H])[H],QM7,0.6522,0,0
[H]C([H])([H])O[C@]1([H])C(=O)C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]C([H])([H])OC1([H])C([H])([H])C(=O)C1([H])[H],QM7,0.7895,0,0
[H]C#CC1([H])C([H])([H])C(=O)C1([H])[H],QM7,0.5909,0,0
[H]C#C[C@]1([H])C(=O)C([H])([H])C1([H])[H],QM7,0.6667,0,0
[H]C(=O)[C@]1([H])C(=O)C([H])([H])C1([H])[H],QM7,0.5909,0,0
[H]OC([H])([H])[C@]1([H])C(=O)C([H])([H])C1([H])[H],QM7,1.0000,2,0
[H]C(=O)C1([H])C([H])([H])C(=O)C1([H])[H],QM7,0.7778,0,0
[H]OC([H])([H])C1([H])C([H])([H])C(=O)C1([H])[H],QM7,0.6364,0,0
[H]N(C([H])([H])[H])[C@]1([H])C(=O)C([H])([H])C1([H])[H],QM7,1.0000,1,0
[H]N(C([H])([H])[H])C1([H])C([H])([H])C(=O)C1([H])[H],QM7,0.5833,0,0
[H]C1([H])C(=O)C([H])([H])C1([H])C#N,QM7,0.6250,0,0
[H]C1([H])C(=O)[C@@]([H])(C#N)C1([H])[H],QM7,0.6154,0,0
[H]C1=NC([H])([H])[C@]([H])(C([H])([H])[H])N1[H],QM7,1.0000,1,0
[H]N1C(C([H])([H])[H])=NC([H])([H])C1([H])[H],QM7,0.8421,0,0
[H]C1=NC([H])([H])C([H])([H])N1C([H])([H])[H],QM7,0.8421,0,0
[H]C1=NC([H])([H])C([H])([H])N1C([H])=C([H])[H],QM7,0.9500,0,1
[H]C1=NC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])[H],QM7,0.8261,0,0
